# STN;YYYYMMDD;   HH;   DD;    T;    Q
350;20201006;17;240;138;17
350;20201006;18;220;134;0
350;20201006;19;210;126;0
350;20201006;20;210;124;0
350;20201006;21;210;127;0
350;20201006;22;230;107;0
350;20201006;23;230;120;0
350;20201006;24;230;120;0
350;20201007;1;230;120;0
350;20201007;2;220;120;0
350;20201007;3;230;121;0
350;20201007;4;250;124;0
350;20201007;5;250;116;0
350;20201007;6;230;109;0
350;20201007;7;220;119;17
350;20201007;8;220;124;31
350;20201007;9;240;137;72
350;20201007;10;250;133;47
350;20201007;11;260;132;65
350;20201007;12;260;145;128
350;20201007;13;250;148;81
350;20201007;14;260;150;121
350;20201007;15;250;139;71
350;20201007;16;260;135;25
350;20201007;17;250;125;9
350;20201007;18;220;114;0
350;20201007;19;210;109;0
350;20201007;20;200;110;0
350;20201007;21;200;105;0
350;20201007;22;200;100;0
350;20201007;23;200;99;0
350;20201007;24;200;102;0
350;20201008;1;200;108;0
350;20201008;2;200;110;0
350;20201008;3;200;113;0
350;20201008;4;190;114;0
350;20201008;5;180;117;0
350;20201008;6;200;124;0
350;20201008;7;200;134;3
350;20201008;8;200;139;11
350;20201008;9;210;146;20
350;20201008;10;210;161;59
350;20201008;11;210;165;31
350;20201008;12;220;170;29
350;20201008;13;220;156;26
350;20201008;14;210;157;27
350;20201008;15;220;158;17
350;20201008;16;220;160;11
350;20201008;17;270;153;2
350;20201008;18;290;137;0
350;20201008;19;280;134;0
350;20201008;20;270;128;0
350;20201008;21;300;127;0
350;20201008;22;250;123;0
350;20201008;23;250;121;0
350;20201008;24;240;118;0
350;20201009;1;230;118;0
350;20201009;2;220;115;0
350;20201009;3;200;113;0
350;20201009;4;990;112;0
350;20201009;5;200;109;0
350;20201009;6;220;111;0
350;20201009;7;210;113;5
350;20201009;8;210;123;29
350;20201009;9;200;138;70
350;20201009;10;240;141;103
350;20201009;11;230;148;102
350;20201009;12;240;158;129
350;20201009;13;220;147;87
350;20201009;14;260;146;48
350;20201009;15;260;144;80
350;20201009;16;260;135;41
350;20201009;17;230;118;10
350;20201009;18;210;108;0
350;20201009;19;220;110;0
350;20201009;20;220;110;0
350;20201009;21;290;101;0
350;20201009;22;240;98;0
350;20201009;23;220;90;0
350;20201009;24;210;83;0
350;20201010;1;220;78;0
350;20201010;2;210;78;0
350;20201010;3;220;73;0
350;20201010;4;220;73;0
350;20201010;5;210;68;0
350;20201010;6;210;67;0
350;20201010;7;220;76;17
350;20201010;8;230;93;65
350;20201010;9;240;107;109
350;20201010;10;240;100;67
350;20201010;11;250;111;69
350;20201010;12;240;122;153
350;20201010;13;230;115;96
350;20201010;14;220;114;65
350;20201010;15;260;101;23
350;20201010;16;230;99;14
350;20201010;17;240;95;2
350;20201010;18;250;96;0
350;20201010;19;230;93;0
350;20201010;20;240;89;0
350;20201010;21;250;86;0
350;20201010;22;230;77;0
350;20201010;23;220;65;0
350;20201010;24;210;61;0
350;20201011;1;210;44;0
350;20201011;2;240;38;0
350;20201011;3;230;55;0
350;20201011;4;220;54;0
350;20201011;5;220;58;0
350;20201011;6;240;64;0
350;20201011;7;260;72;16
350;20201011;8;260;89;46
350;20201011;9;250;104;95
350;20201011;10;270;117;148
350;20201011;11;270;128;144
350;20201011;12;280;138;180
350;20201011;13;280;101;39
350;20201011;14;310;114;60
350;20201011;15;240;119;40
350;20201011;16;320;119;30
350;20201011;17;300;95;9
350;20201011;18;270;85;0
350;20201011;19;280;89;0
350;20201011;20;270;93;0
350;20201011;21;250;91;0
350;20201011;22;260;87;0
350;20201011;23;260;83;0
350;20201011;24;280;83;0
350;20201012;1;270;84;0
350;20201012;2;270;85;0
350;20201012;3;250;87;0
350;20201012;4;260;89;0
350;20201012;5;260;92;0
350;20201012;6;230;87;0
350;20201012;7;250;87;13
350;20201012;8;240;101;50
350;20201012;9;240;110;36
350;20201012;10;240;125;66
350;20201012;11;260;128;114
350;20201012;12;990;115;35
350;20201012;13;160;137;170
350;20201012;14;280;142;131
350;20201012;15;280;134;69
350;20201012;16;230;127;37
350;20201012;17;230;98;6
350;20201012;18;190;107;0
350;20201012;19;0;93;0
350;20201012;20;130;93;0
350;20201012;21;170;88;0
350;20201012;22;170;94;0
350;20201012;23;170;93;0
350;20201012;24;170;91;0
350;20201013;1;160;91;0
350;20201013;2;170;92;0
350;20201013;3;160;91;0
350;20201013;4;160;90;0
350;20201013;5;160;88;0
350;20201013;6;140;81;0
350;20201013;7;130;83;7
350;20201013;8;140;88;28
350;20201013;9;140;108;93
350;20201013;10;150;122;119
350;20201013;11;140;133;140
350;20201013;12;160;134;131
350;20201013;13;120;130;53
350;20201013;14;110;126;52
350;20201013;15;100;123;33
350;20201013;16;90;116;24
350;20201013;17;100;105;6
350;20201013;18;70;100;0
350;20201013;19;90;90;0
350;20201013;20;90;85;0
350;20201013;21;80;91;0
350;20201013;22;60;80;0
350;20201013;23;70;67;0
350;20201013;24;50;74;0
350;20201014;1;30;62;0
350;20201014;2;40;65;0
350;20201014;3;40;64;0
350;20201014;4;20;64;0
350;20201014;5;30;71;0
350;20201014;6;20;68;0
350;20201014;7;20;71;6
350;20201014;8;30;84;23
350;20201014;9;30;96;50
350;20201014;10;30;107;80
350;20201014;11;30;115;81
350;20201014;12;20;118;78
350;20201014;13;30;122;95
350;20201014;14;20;119;72
350;20201014;15;10;113;47
350;20201014;16;20;109;25
350;20201014;17;20;102;4
350;20201014;18;10;91;0
350;20201014;19;10;88;0
350;20201014;20;10;88;0
350;20201014;21;10;86;0
350;20201014;22;20;88;0
350;20201014;23;10;88;0
350;20201014;24;20;85;0
350;20201015;1;10;85;0
350;20201015;2;10;83;0
350;20201015;3;10;84;0
350;20201015;4;20;82;0
350;20201015;5;10;83;0
350;20201015;6;20;84;0
350;20201015;7;20;85;4
350;20201015;8;20;84;13
350;20201015;9;30;91;23
350;20201015;10;40;102;62
350;20201015;11;30;107;77
350;20201015;12;40;111;94
350;20201015;13;30;112;85
350;20201015;14;30;107;39
350;20201015;15;20;109;37
350;20201015;16;20;107;19
350;20201015;17;10;103;6
350;20201015;18;20;99;0
350;20201015;19;20;90;0
350;20201015;20;10;90;0
350;20201015;21;10;87;0
350;20201015;22;10;71;0
350;20201015;23;20;66;0
350;20201015;24;10;76;0
350;20201016;1;10;77;0
350;20201016;2;20;77;0
350;20201016;3;20;78;0
350;20201016;4;10;76;0
350;20201016;5;10;74;0
350;20201016;6;10;73;0
350;20201016;7;360;75;4
350;20201016;8;10;82;25
350;20201016;9;40;94;56
350;20201016;10;30;101;80
350;20201016;11;40;107;95
350;20201016;12;40;111;91
350;20201016;13;30;110;70
350;20201016;14;30;110;59
350;20201016;15;40;109;45
350;20201016;16;40;101;31
350;20201016;17;50;77;6
350;20201016;18;0;53;0
350;20201016;19;990;41;0
350;20201016;20;0;48;0
350;20201016;21;270;53;0
350;20201016;22;0;48;0
350;20201016;23;280;36;0
350;20201016;24;280;28;0
350;20201017;1;260;27;0
350;20201017;2;0;34;0
350;20201017;3;0;35;0
350;20201017;4;270;41;0
350;20201017;5;260;35;0
350;20201017;6;250;43;0
350;20201017;7;0;52;5
350;20201017;8;230;72;29
350;20201017;9;230;100;82
350;20201017;10;990;112;140
350;20201017;11;990;115;120
350;20201017;12;220;117;81
350;20201017;13;990;118;98
350;20201017;14;200;119;64
350;20201017;15;0;119;29
350;20201017;16;250;113;9
350;20201017;17;180;103;1
350;20201017;18;270;96;0
350;20201017;19;270;90;0
350;20201017;20;250;88;0
350;20201017;21;0;65;0
350;20201017;22;240;50;0
350;20201017;23;240;42;0
350;20201017;24;180;36;0
350;20201018;1;200;53;0
350;20201018;2;200;62;0
350;20201018;3;210;77;0
350;20201018;4;210;79;0
350;20201018;5;250;79;0
350;20201018;6;210;81;0
350;20201018;7;210;84;3
350;20201018;8;220;89;10
350;20201018;9;260;93;13
350;20201018;10;220;101;26
350;20201018;11;250;110;52
350;20201018;12;240;116;52
350;20201018;13;250;120;43
350;20201018;14;260;124;37
350;20201018;15;270;115;22
350;20201018;16;270;113;14
350;20201018;17;280;103;4
350;20201018;18;220;101;0
350;20201018;19;260;99;0
350;20201018;20;250;94;0
350;20201018;21;230;91;0
350;20201018;22;240;91;0
350;20201018;23;210;91;0
350;20201018;24;240;94;0
350;20201019;1;260;89;0
350;20201019;2;220;78;0
350;20201019;3;250;85;0
350;20201019;4;200;83;0
350;20201019;5;210;81;0
350;20201019;6;180;82;0
350;20201019;7;190;85;4
350;20201019;8;190;92;14
350;20201019;9;170;101;32
350;20201019;10;170;111;60
350;20201019;11;180;117;97
350;20201019;12;190;132;120
350;20201019;13;170;138;135
350;20201019;14;170;131;93
350;20201019;15;150;132;53
350;20201019;16;120;120;26
350;20201019;17;130;109;3
350;20201019;18;130;96;0
350;20201019;19;140;93;0
350;20201019;20;130;92;0
350;20201019;21;140;81;0
350;20201019;22;130;78;0
350;20201019;23;130;84;0
350;20201019;24;130;80;0
350;20201020;1;130;79;0
350;20201020;2;140;73;0
350;20201020;3;130;77;0
350;20201020;4;150;78;0
350;20201020;5;150;81;0
350;20201020;6;160;81;0
350;20201020;7;150;88;3
350;20201020;8;180;109;11
350;20201020;9;180;119;16
350;20201020;10;180;127;23
350;20201020;11;180;132;25
350;20201020;12;180;141;35
350;20201020;13;190;148;25
350;20201020;14;190;151;22
350;20201020;15;170;149;14
350;20201020;16;180;147;7
350;20201020;17;180;145;1
350;20201020;18;180;146;0
350;20201020;19;180;146;0
350;20201020;20;180;145;0
350;20201020;21;170;142;0
350;20201020;22;170;140;0
350;20201020;23;160;139;0
350;20201020;24;160;137;0
350;20201021;1;140;133;0
350;20201021;2;160;135;0
350;20201021;3;150;133;0
350;20201021;4;160;131;0
350;20201021;5;160;128;0
350;20201021;6;160;125;0
350;20201021;7;150;125;1
350;20201021;8;160;127;6
350;20201021;9;160;130;13
350;20201021;10;160;138;29
350;20201021;11;160;168;67
350;20201021;12;190;197;129
350;20201021;13;200;206;94
350;20201021;14;210;206;67
350;20201021;15;210;206;21
350;20201021;16;220;201;20
350;20201021;17;210;198;3
350;20201021;18;220;194;0
350;20201021;19;220;187;0
350;20201021;20;230;177;0
350;20201021;21;240;168;0
350;20201021;22;240;161;0
350;20201021;23;230;163;0
350;20201021;24;200;153;0
350;20201022;1;200;149;0
350;20201022;2;200;144;0
350;20201022;3;190;133;0
350;20201022;4;210;136;0
350;20201022;5;200;131;0
350;20201022;6;190;120;0
350;20201022;7;190;121;3
350;20201022;8;200;138;41
350;20201022;9;220;153;92
350;20201022;10;210;160;99
350;20201022;11;210;166;102
350;20201022;12;210;173;102
350;20201022;13;230;170;69
350;20201022;14;220;168;39
350;20201022;15;220;167;36
350;20201022;16;210;156;18
350;20201022;17;240;128;3
350;20201022;18;190;117;0
350;20201022;19;220;121;0
350;20201022;20;210;95;0
350;20201022;21;210;112;0
350;20201022;22;200;105;0
350;20201022;23;210;107;0
350;20201022;24;200;83;0
350;20201023;1;200;99;0
350;20201023;2;180;82;0
350;20201023;3;190;94;0
350;20201023;4;0;77;0
350;20201023;5;180;68;0
350;20201023;6;0;78;0
350;20201023;7;170;96;3
350;20201023;8;170;111;12
350;20201023;9;170;122;29
350;20201023;10;220;134;38
350;20201023;11;190;144;48
350;20201023;12;200;153;72
350;20201023;13;200;162;81
350;20201023;14;220;171;102
350;20201023;15;210;166;64
350;20201023;16;220;158;22
350;20201023;17;200;147;1
350;20201023;18;200;141;0
350;20201023;19;200;135;0
350;20201023;20;210;131;0
350;20201023;21;240;141;0
350;20201023;22;220;137;0
350;20201023;23;210;129;0
350;20201023;24;200;126;0
350;20201024;1;200;126;0
350;20201024;2;210;128;0
350;20201024;3;210;128;0
350;20201024;4;210;126;0
350;20201024;5;190;117;0
350;20201024;6;190;123;0
350;20201024;7;190;121;1
350;20201024;8;200;122;7
350;20201024;9;200;125;13
350;20201024;10;200;134;41
350;20201024;11;200;145;94
350;20201024;12;210;150;89
350;20201024;13;200;154;55
350;20201024;14;190;141;22
350;20201024;15;190;146;33
350;20201024;16;180;148;14
350;20201024;17;190;149;1
350;20201024;18;180;149;0
350;20201024;19;190;152;0
350;20201024;20;190;157;0
350;20201024;21;180;160;0
350;20201024;22;190;161;0
350;20201024;23;190;160;0
350;20201024;24;190;158;0
350;20201025;1;190;158;0
350;20201025;2;190;157;0
350;20201025;3;190;155;0
350;20201025;4;190;149;0
350;20201025;5;230;112;0
350;20201025;6;190;119;0
350;20201025;7;200;113;1
350;20201025;8;200;116;6
350;20201025;9;210;121;22
350;20201025;10;200;121;23
350;20201025;11;190;122;12
350;20201025;12;190;125;32
350;20201025;13;200;125;37
350;20201025;14;200;124;23
350;20201025;15;200;123;13
350;20201025;16;190;121;7
350;20201025;17;190;111;1
350;20201025;18;200;105;0
350;20201025;19;170;98;0
350;20201025;20;150;99;0
350;20201025;21;170;103;0
350;20201025;22;180;104;0
350;20201025;23;200;102;0
350;20201025;24;200;98;0
350;20201026;1;200;98;0
350;20201026;2;190;90;0
350;20201026;3;190;85;0
350;20201026;4;200;88;0
350;20201026;5;190;92;0
350;20201026;6;190;93;0
350;20201026;7;200;97;1
350;20201026;8;210;100;24
350;20201026;9;210;102;71
350;20201026;10;210;107;65
350;20201026;11;210;116;102
350;20201026;12;210;125;132
350;20201026;13;210;124;80
350;20201026;14;220;125;34
350;20201026;15;210;124;26
350;20201026;16;200;119;11
350;20201026;17;200;114;1
350;20201026;18;200;107;0
350;20201026;19;200;113;0
350;20201026;20;200;112;0
350;20201026;21;200;110;0
350;20201026;22;210;105;0
350;20201026;23;210;99;0
350;20201026;24;210;98;0
350;20201027;1;210;93;0
350;20201027;2;200;87;0
350;20201027;3;200;83;0
350;20201027;4;200;79;0
350;20201027;5;200;75;0
350;20201027;6;190;71;0
350;20201027;7;200;76;3
350;20201027;8;190;88;30
350;20201027;9;200;97;47
350;20201027;10;200;103;53
350;20201027;11;200;105;39
350;20201027;12;200;110;56
350;20201027;13;190;114;60
350;20201027;14;190;118;33
350;20201027;15;180;116;35
350;20201027;16;180;115;16
350;20201027;17;190;106;1
350;20201027;18;180;100;0
350;20201027;19;180;108;0
350;20201027;20;190;107;0
350;20201027;21;190;111;0
350;20201027;22;200;118;0
350;20201027;23;220;121;0
350;20201027;24;230;116;0
350;20201028;1;210;105;0
350;20201028;2;190;88;0
350;20201028;3;200;102;0
350;20201028;4;200;106;0
350;20201028;5;210;97;0
350;20201028;6;220;98;0
350;20201028;7;210;98;3
350;20201028;8;190;100;12
350;20201028;9;200;115;54
350;20201028;10;210;120;73
350;20201028;11;210;129;107
350;20201028;12;210;127;70
350;20201028;13;210;120;52
350;20201028;14;280;100;27
350;20201028;15;210;100;22
350;20201028;16;200;117;11
350;20201028;17;210;106;0
350;20201028;18;240;99;0
350;20201028;19;220;105;0
350;20201028;20;200;100;0
350;20201028;21;210;99;0
350;20201028;22;220;102;0
350;20201028;23;220;99;0
350;20201028;24;220;96;0
350;20201029;1;220;98;0
350;20201029;2;230;96;0
350;20201029;3;230;88;0
350;20201029;4;230;84;0
350;20201029;5;220;82;0
350;20201029;6;220;81;0
350;20201029;7;220;83;4
350;20201029;8;230;92;27
350;20201029;9;210;96;30
350;20201029;10;210;105;47
350;20201029;11;210;113;58
350;20201029;12;220;122;56
350;20201029;13;230;124;57
350;20201029;14;200;118;25
350;20201029;15;190;115;12
350;20201029;16;190;117;9
350;20201029;17;200;115;0
350;20201029;18;200;115;0
350;20201029;19;210;118;0
350;20201029;20;220;122;0
350;20201029;21;210;128;0
350;20201029;22;210;130;0
350;20201029;23;210;132;0
350;20201029;24;220;138;0
350;20201030;1;220;139;0
350;20201030;2;210;132;0
350;20201030;3;210;131;0
350;20201030;4;220;132;0
350;20201030;5;210;133;0
350;20201030;6;210;133;0
350;20201030;7;220;136;1
350;20201030;8;210;137;10
350;20201030;9;220;139;17
350;20201030;10;220;144;17
350;20201030;11;220;154;45
350;20201030;12;230;161;62
350;20201030;13;230;158;37
350;20201030;14;220;156;37
350;20201030;15;220;151;12
350;20201030;16;220;154;3
350;20201030;17;220;151;0
350;20201030;18;220;140;0
350;20201030;19;220;142;0
350;20201030;20;220;141;0
350;20201030;21;220;142;0
350;20201030;22;220;139;0
350;20201030;23;210;138;0
350;20201030;24;210;137;0
350;20201031;1;210;137;0
350;20201031;2;210;136;0
350;20201031;3;190;129;0
350;20201031;4;190;129;0
350;20201031;5;180;121;0
350;20201031;6;160;122;0
350;20201031;7;170;123;2
350;20201031;8;170;128;16
350;20201031;9;160;134;35
350;20201031;10;180;139;70
350;20201031;11;190;151;63
350;20201031;12;180;156;95
350;20201031;13;170;154;116
350;20201031;14;160;157;45
350;20201031;15;170;151;29
350;20201031;16;160;148;11
350;20201031;17;160;139;0
350;20201031;18;190;142;0
350;20201031;19;200;140;0
350;20201031;20;230;151;0
350;20201031;21;260;134;0
350;20201031;22;240;122;0
350;20201031;23;200;112;0
350;20201031;24;200;97;0
350;20201101;1;200;109;0
350;20201101;2;190;108;0
350;20201101;3;190;111;0
350;20201101;4;190;114;0
350;20201101;5;190;111;0
350;20201101;6;180;107;0
350;20201101;7;170;109;1
350;20201101;8;170;116;15
350;20201101;9;180;131;40
350;20201101;10;180;140;44
350;20201101;11;190;148;38
350;20201101;12;190;152;43
350;20201101;13;200;161;33
350;20201101;14;210;170;20
350;20201101;15;210;180;21
350;20201101;16;210;181;4
350;20201101;17;210;179;0
350;20201101;18;200;178;0
350;20201101;19;210;176;0
350;20201101;20;200;180;0
350;20201101;21;200;181;0
350;20201101;22;200;177;0
350;20201101;23;200;173;0
350;20201101;24;210;175;0
350;20201102;1;210;175;0
350;20201102;2;210;176;0
350;20201102;3;200;178;0
350;20201102;4;210;184;0
350;20201102;5;200;177;0
350;20201102;6;200;174;0
350;20201102;7;210;178;1
350;20201102;8;210;183;6
350;20201102;9;200;186;17
350;20201102;10;200;190;35
350;20201102;11;210;195;55
350;20201102;12;210;200;49
350;20201102;13;210;195;46
350;20201102;14;230;170;19
350;20201102;15;250;166;12
350;20201102;16;260;147;9
350;20201102;17;250;141;0
350;20201102;18;240;131;0
350;20201102;19;230;128;0
350;20201102;20;230;122;0
350;20201102;21;230;118;0
350;20201102;22;220;116;0
350;20201102;23;210;108;0
350;20201102;24;220;107;0
350;20201103;1;220;100;0
350;20201103;2;220;92;0
350;20201103;3;220;86;0
350;20201103;4;200;72;0
350;20201103;5;200;69;0
350;20201103;6;200;69;0
350;20201103;7;200;67;1
350;20201103;8;190;78;24
350;20201103;9;180;93;67
350;20201103;10;190;110;103
350;20201103;11;190;121;129
350;20201103;12;200;130;133
350;20201103;13;210;125;79
350;20201103;14;220;119;56
350;20201103;15;240;111;33
350;20201103;16;240;95;13
350;20201103;17;230;87;0
350;20201103;18;210;77;0
350;20201103;19;200;75;0
350;20201103;20;210;74;0
350;20201103;21;210;70;0
350;20201103;22;210;70;0
350;20201103;23;210;63;0
350;20201103;24;200;56;0
350;20201104;1;210;53;0
350;20201104;2;210;53;0
350;20201104;3;220;51;0
350;20201104;4;190;40;0
350;20201104;5;220;43;0
350;20201104;6;210;38;0
350;20201104;7;200;31;1
350;20201104;8;200;49;25
350;20201104;9;240;64;70
350;20201104;10;230;88;95
350;20201104;11;260;106;125
350;20201104;12;250;114;128
350;20201104;13;270;120;117
350;20201104;14;230;125;98
350;20201104;15;270;113;53
350;20201104;16;270;98;15
350;20201104;17;270;66;0
350;20201104;18;280;62;0
350;20201104;19;990;41;0
350;20201104;20;210;26;0
350;20201104;21;180;19;0
350;20201104;22;180;18;0
350;20201104;23;0;13;0
350;20201104;24;0;11;0
350;20201105;1;210;4;0
350;20201105;2;190;-2;0
350;20201105;3;190;-5;0
350;20201105;4;190;0;0
350;20201105;5;0;4;0
350;20201105;6;240;-3;0
350;20201105;7;0;-1;1
350;20201105;8;200;17;27
350;20201105;9;240;64;66
350;20201105;10;240;87;94
350;20201105;11;230;103;120
350;20201105;12;230;113;127
350;20201105;13;990;118;116
350;20201105;14;290;114;87
350;20201105;15;180;114;43
350;20201105;16;190;90;16
350;20201105;17;0;65;0
350;20201105;18;0;56;0
350;20201105;19;180;45;0
350;20201105;20;0;53;0
350;20201105;21;0;47;0
350;20201105;22;180;37;0
350;20201105;23;180;27;0
350;20201105;24;0;26;0
350;20201106;1;180;21;0
350;20201106;2;180;25;0
350;20201106;3;90;30;0
350;20201106;4;50;26;0
350;20201106;5;90;19;0
350;20201106;6;60;19;0
350;20201106;7;80;20;1
350;20201106;8;90;46;22
350;20201106;9;90;79;55
350;20201106;10;100;94;88
350;20201106;11;100;107;111
350;20201106;12;100;114;123
350;20201106;13;90;125;114
350;20201106;14;90;126;91
350;20201106;15;80;117;56
350;20201106;16;80;92;15
350;20201106;17;90;73;0
350;20201106;18;80;63;0
350;20201106;19;90;62;0
350;20201106;20;80;63;0
350;20201106;21;100;61;0
350;20201106;22;120;60;0
350;20201106;23;130;49;0
350;20201106;24;130;43;0
350;20201107;1;120;42;0
350;20201107;2;130;42;0
350;20201107;3;130;39;0
350;20201107;4;130;41;0
350;20201107;5;110;38;0
350;20201107;6;130;38;0
350;20201107;7;140;39;1
350;20201107;8;140;50;18
350;20201107;9;150;71;55
350;20201107;10;130;100;90
350;20201107;11;990;113;115
350;20201107;12;140;135;119
350;20201107;13;110;145;99
350;20201107;14;90;145;75
350;20201107;15;90;133;40
350;20201107;16;90;114;8
350;20201107;17;80;90;0
350;20201107;18;80;75;0
350;20201107;19;30;67;0
350;20201107;20;70;62;0
350;20201107;21;20;65;0
350;20201107;22;40;47;0
350;20201107;23;130;37;0
350;20201107;24;30;42;0
350;20201108;1;120;32;0
350;20201108;2;0;42;0
350;20201108;3;140;36;0
350;20201108;4;130;34;0
350;20201108;5;150;41;0
350;20201108;6;150;46;0
350;20201108;7;120;47;1
350;20201108;8;120;56;12
350;20201108;9;150;81;33
350;20201108;10;120;96;34
350;20201108;11;140;113;44
350;20201108;12;150;125;45
350;20201108;13;160;134;42
350;20201108;14;150;134;23
350;20201108;15;130;133;19
350;20201108;16;160;125;8
350;20201108;17;120;121;0
350;20201108;18;140;118;0
350;20201108;19;150;113;0
350;20201108;20;170;110;0
350;20201108;21;130;114;0
350;20201108;22;100;108;0
350;20201108;23;110;110;0
350;20201108;24;140;108;0
350;20201109;1;100;92;0
350;20201109;2;120;103;0
350;20201109;3;130;86;0
350;20201109;4;0;93;0
350;20201109;5;130;71;0
350;20201109;6;130;90;0
350;20201109;7;0;86;0
350;20201109;8;990;89;9
350;20201109;9;140;123;49
350;20201109;10;160;150;89
350;20201109;11;170;161;111
350;20201109;12;180;162;92
350;20201109;13;170;164;53
350;20201109;14;170;167;45
350;20201109;15;160;161;30
350;20201109;16;990;137;6
350;20201109;17;0;129;0
350;20201109;18;110;145;0
350;20201109;19;120;139;0
350;20201109;20;120;128;0
350;20201109;21;120;140;0
350;20201109;22;70;112;0
350;20201109;23;80;107;0
350;20201109;24;70;109;0
350;20201110;1;140;103;0
350;20201110;2;110;94;0
350;20201110;3;170;101;0
350;20201110;4;170;98;0
350;20201110;5;0;80;0
350;20201110;6;160;75;0
350;20201110;7;190;79;1
350;20201110;8;120;94;12
350;20201110;9;190;122;51
350;20201110;10;190;139;67
350;20201110;11;190;162;108
350;20201110;12;220;162;111
350;20201110;13;240;165;95
350;20201110;14;240;156;30
350;20201110;15;270;150;11
350;20201110;16;260;141;2
350;20201110;17;280;130;0
350;20201110;18;230;131;0
350;20201110;19;220;129;0
350;20201110;20;210;126;0
350;20201110;21;220;126;0
350;20201110;22;170;121;0
350;20201110;23;240;120;0
350;20201110;24;210;114;0
350;20201111;1;220;112;0
350;20201111;2;140;111;0
350;20201111;3;190;108;0
350;20201111;4;180;108;0
350;20201111;5;200;103;0
350;20201111;6;130;103;0
350;20201111;7;170;102;0
350;20201111;8;160;103;8
350;20201111;9;140;105;23
350;20201111;10;140;110;46
350;20201111;11;190;114;46
350;20201111;12;180;115;42
350;20201111;13;160;121;31
350;20201111;14;150;127;48
350;20201111;15;160;129;22
350;20201111;16;140;122;6
350;20201111;17;130;110;0
350;20201111;18;140;104;0
350;20201111;19;140;106;0
350;20201111;20;130;105;0
350;20201111;21;160;103;0
350;20201111;22;160;106;0
350;20201111;23;160;105;0
350;20201111;24;160;106;0
350;20201112;1;160;108;0
350;20201112;2;160;112;0
350;20201112;3;160;109;0
350;20201112;4;170;113;0
350;20201112;5;170;113;0
350;20201112;6;210;111;0
350;20201112;7;200;105;0
350;20201112;8;190;105;14
350;20201112;9;200;114;49
350;20201112;10;200;122;71
350;20201112;11;240;121;27
350;20201112;12;240;131;58
350;20201112;13;240;127;81
350;20201112;14;220;123;30
350;20201112;15;220;124;21
350;20201112;16;220;116;6
350;20201112;17;190;103;0
350;20201112;18;200;101;0
350;20201112;19;200;92;0
350;20201112;20;200;78;0
350;20201112;21;180;65;0
350;20201112;22;190;64;0
350;20201112;23;160;65;0
350;20201112;24;170;54;0
350;20201113;1;170;46;0
350;20201113;2;170;57;0
350;20201113;3;170;58;0
350;20201113;4;180;55;0
350;20201113;5;170;57;0
350;20201113;6;170;60;0
350;20201113;7;160;65;0
350;20201113;8;160;73;8
350;20201113;9;160;87;43
350;20201113;10;170;105;49
350;20201113;11;190;117;26
350;20201113;12;190;123;22
350;20201113;13;200;127;21
350;20201113;14;200;134;20
350;20201113;15;210;132;10
350;20201113;16;200;126;1
350;20201113;17;200;128;0
350;20201113;18;200;128;0
350;20201113;19;210;128;0
350;20201113;20;200;127;0
350;20201113;21;210;124;0
350;20201113;22;210;121;0
350;20201113;23;190;115;0
350;20201113;24;200;114;0
350;20201114;1;210;114;0
350;20201114;2;190;108;0
350;20201114;3;200;97;0
350;20201114;4;170;92;0
350;20201114;5;160;102;0
350;20201114;6;180;108;0
350;20201114;7;150;116;0
350;20201114;8;170;122;8
350;20201114;9;180;129;37
350;20201114;10;190;136;67
350;20201114;11;190;145;70
350;20201114;12;190;147;87
350;20201114;13;200;147;45
350;20201114;14;190;147;58
350;20201114;15;180;139;21
350;20201114;16;160;135;4
350;20201114;17;170;134;0
350;20201114;18;170;132;0
350;20201114;19;170;132;0
350;20201114;20;170;129;0
350;20201114;21;170;134;0
350;20201114;22;170;138;0
350;20201114;23;180;135;0
350;20201114;24;190;131;0
350;20201115;1;180;128;0
350;20201115;2;180;130;0
350;20201115;3;170;132;0
350;20201115;4;180;136;0
350;20201115;5;180;134;0
350;20201115;6;170;134;0
350;20201115;7;170;132;0
350;20201115;8;170;142;11
350;20201115;9;170;148;34
350;20201115;10;180;152;51
350;20201115;11;170;154;36
350;20201115;12;170;152;27
350;20201115;13;180;144;14
350;20201115;14;170;138;8
350;20201115;15;180;135;3
350;20201115;16;200;135;1
350;20201115;17;240;106;0
350;20201115;18;220;104;0
350;20201115;19;200;97;0
350;20201115;20;210;98;0
350;20201115;21;200;104;0
350;20201115;22;210;115;0
350;20201115;23;220;114;0
350;20201115;24;220;107;0
350;20201116;1;210;101;0
350;20201116;2;210;94;0
350;20201116;3;210;90;0
350;20201116;4;210;84;0
350;20201116;5;210;86;0
350;20201116;6;210;90;0
350;20201116;7;210;95;0
350;20201116;8;210;100;8
350;20201116;9;210;109;28
350;20201116;10;220;110;23
350;20201116;11;230;119;33
350;20201116;12;230;110;33
350;20201116;13;250;116;30
350;20201116;14;250;116;28
350;20201116;15;240;109;15
350;20201116;16;240;104;2
350;20201116;17;240;105;0
350;20201116;18;230;99;0
350;20201116;19;230;101;0
350;20201116;20;200;93;0
350;20201116;21;200;99;0
350;20201116;22;210;102;0
350;20201116;23;210;104;0
350;20201116;24;200;106;0
350;20201117;1;210;109;0
350;20201117;2;200;104;0
350;20201117;3;200;108;0
350;20201117;4;210;112;0
350;20201117;5;220;116;0
